	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_22325_5.txt	22325	5	0.941097424412	0.949070548712	0.945263157895	0.944591265398	0.952922732363	0.958521836506	0.949160134378	0.944367301232	0.993639417693	0.936483762598	0.953863381859	0.953908174692
alpha_rarefaction_22325_6.txt	22325	6	0.940649496081	0.94960806271	0.944860022396	0.945039193729	0.952385218365	0.956058230683	0.950235162374	0.943784994401	0.992788353863	0.939753639418	0.955117581187	0.955789473684
alpha_rarefaction_22325_7.txt	22325	7	0.938454647256	0.951041433371	0.945800671892	0.945263157895	0.949832026876	0.956954087346	0.948801791713	0.943337066069	0.993370660694	0.939036954087	0.953012318029	0.954087346025
alpha_rarefaction_22325_8.txt	22325	8	0.941231802912	0.948712206047	0.945935050392	0.946159014558	0.949921612542	0.959462486002	0.949025755879	0.942754759239	0.993415453527	0.939260918253	0.954490481523	0.955744680851
alpha_rarefaction_22325_9.txt	22325	9	0.938678611422	0.949294512878	0.946114221725	0.943113101904	0.951041433371	0.957088465845	0.949652855543	0.943068309071	0.993281075028	0.937827547592	0.953281075028	0.954804031355
alpha_rarefaction_26788_0.txt	26788	0	0.947663132746	0.953523965955	0.95154546812	0.946431237868	0.95550246379	0.961251306555	0.954307899059	0.946767209198	0.994139166791	0.942548902494	0.958488875616	0.96013140212
alpha_rarefaction_26788_1.txt	26788	1	0.946617888607	0.955017171868	0.950537554129	0.947513812155	0.954755860833	0.96117664626	0.953299985068	0.947999104076	0.994923099895	0.94415409885	0.956734358668	0.95721965059
alpha_rarefaction_26788_2.txt	26788	2	0.945908615798	0.953747946842	0.951620128416	0.949119008511	0.95497984172	0.961661938181	0.954419889503	0.947737793042	0.994885769748	0.942324921607	0.959496789607	0.958787516799
alpha_rarefaction_26788_3.txt	26788	3	0.946916529789	0.953897267433	0.950238912946	0.94949230999	0.955539793938	0.960840674929	0.953934597581	0.948596386442	0.994923099895	0.941839629685	0.958974167538	0.959982081529
alpha_rarefaction_26788_4.txt	26788	4	0.946841869494	0.953523965955	0.952665372555	0.948559056294	0.955091832164	0.960542033746	0.954905181425	0.947215170972	0.994027176348	0.944228759146	0.958750186651	0.957144990294
alpha_rarefaction_26788_5.txt	26788	5	0.946916529789	0.954233238764	0.949230998955	0.94725250112	0.951956099746	0.961325966851	0.95378527699	0.949529640137	0.993803195461	0.942996864268	0.958376885172	0.958003583694
alpha_rarefaction_26788_6.txt	26788	6	0.946841869494	0.956062416007	0.950425563685	0.947961773929	0.95669702852	0.959571449903	0.953971927729	0.949380319546	0.994101836643	0.943034194415	0.958899507242	0.95841421532
alpha_rarefaction_26788_7.txt	26788	7	0.945497984172	0.95378527699	0.951844109303	0.950724204868	0.954681200538	0.960915335225	0.953673286546	0.948521726146	0.994624458713	0.941876959833	0.957368971181	0.958451545468
alpha_rarefaction_26788_8.txt	26788	8	0.947775123189	0.954009257877	0.950574884277	0.94844706585	0.955315813051	0.960056741825	0.954867851277	0.947289831268	0.994437807974	0.942996864268	0.959048827833	0.958712856503
alpha_rarefaction_26788_9.txt	26788	9	0.946057936389	0.954345229207	0.951844109303	0.94844706585	0.953225324772	0.961363296999	0.955017171868	0.949790951172	0.994176496939	0.943071524563	0.958302224877	0.957779602807
alpha_rarefaction_31251_0.txt	31251	0	0.952353524687	0.958593325014	0.955489424338	0.953601484752	0.956289398739	0.964257143771	0.957505359828	0.953281494992	0.994880163835	0.946113724361	0.963617164251	0.96112124412
alpha_rarefaction_31251_1.txt	31251	1	0.951841541071	0.95894531375	0.954529455057	0.953345492944	0.956033406931	0.962401203161	0.958401331157	0.954113468369	0.995680138236	0.9457937346	0.960705257432	0.960129275863
alpha_rarefaction_31251_2.txt	31251	2	0.950753575886	0.958209337301	0.95321749704	0.95289750728	0.959073309654	0.964225144795	0.958305334229	0.953665482705	0.995136155643	0.947585677258	0.962945185754	0.961249240024
