	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_13399_9.txt	13399	9	0.988867802786	0.815116686969	0.9339792031	0.904883726771	0.869978461533	0.635299940984	0.969438571978	0.97998339594	0.915256003261	0.962273579693	0.979164349663	0.7545117964
alpha_rarefaction_17862_0.txt	17862	0	0.98926069648	0.819829751129	0.936525749153	0.906415864917	0.867271457667	0.635021454435	0.969245291045	0.980623000249	0.918134892547	0.962621097081	0.978578242797	0.756345884265
alpha_rarefaction_17862_1.txt	17862	1	0.989141449103	0.816866620252	0.935937667704	0.90553638809	0.86529497769	0.635004197009	0.968648565212	0.980787086846	0.917030586491	0.95907123877	0.978681041395	0.755116375673
alpha_rarefaction_17862_2.txt	17862	2	0.988983587216	0.819826823698	0.93543991663	0.907932387145	0.871236979873	0.637888581866	0.968843004319	0.980401161138	0.916136309524	0.958525664627	0.978600283157	0.758881660328
alpha_rarefaction_17862_3.txt	17862	3	0.989163746476	0.816910381274	0.937041183918	0.906567577318	0.86830133676	0.643255998874	0.969385494316	0.980180682311	0.914953972067	0.95942004816	0.978668240935	0.759524366264
alpha_rarefaction_17862_4.txt	17862	4	0.989014861208	0.816699179959	0.935582815394	0.902435580183	0.869780372823	0.638509404157	0.969155863348	0.980868741492	0.915920005578	0.961409541728	0.978691440985	0.751199930253
alpha_rarefaction_17862_5.txt	17862	5	0.989152243614	0.817480547094	0.935570503885	0.904003285443	0.86725482083	0.633404691194	0.96993360097	0.980782874354	0.916457217423	0.959783325454	0.978735640809	0.755466727136
alpha_rarefaction_17862_6.txt	17862	6	0.988824553102	0.818554607206	0.936516120599	0.906901505077	0.865536926436	0.62891912054	0.969409214658	0.981039673388	0.91616627965	0.959322364731	0.978536951598	0.753798467433
alpha_rarefaction_17862_7.txt	17862	7	0.989005151163	0.815644107405	0.937968045013	0.907832622544	0.867913329881	0.644018591583	0.968345065186	0.980762263232	0.91654535379	0.959627688916	0.978715618934	0.751677534081
alpha_rarefaction_17862_8.txt	17862	8	0.988932560898	0.815897960202	0.93754761072	0.907915135987	0.865275614017	0.639154623797	0.970096759815	0.981100647958	0.915754007061	0.958354043186	0.979077573556	0.757126706033
