# Constructed from biom file
#OTU ID	CK	JXBR16	R37J16	RW37
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Leotiomycetes_fam_Incertae_sedis;g__Chaetomella	0.0	1.98834827908e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Leotiomycetes_fam_Incertae_sedis;g__Geniculospora	0.000380017519452	2.48543534886e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Leotiomycetes_fam_Incertae_sedis;g__Leohumicola	3.22048745298e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Myxotrichaceae;g__	0.0113296748596	9.94174139542e-05	0.0	1.72059587676e-05
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron	0.000489514092853	0.000298252241863	0.0016031456749	0.000137647670141
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Myxotrichaceae;g__Pseudogymnoascus	0.00891430926985	0.00886803332472	0.0069150611947	0.0311944032457
k__Fungi;p__Ascomycota;c__Lichinomycetes;o__Lichinales;f__Lichinaceae;g__Lempholemma	1.93229247179e-05	0.000273397888374	0.000155529058012	0.000295942490803
k__Fungi;p__Ascomycota;c__Neolectomycetes;o__Neolectales;f__Neolectaceae;g__Neolecta	0.0	5.96504483725e-05	3.98792456442e-06	2.06471505212e-05
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__;f__;g__	0.0	9.94174139542e-06	0.0	0.000172059587676
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__;g__	0.000476632143041	0.000681009285586	0.000538369816197	8.94709855917e-05
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__	0.000483073117947	2.98252241863e-05	3.98792456442e-05	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	0.00213196269387	0.000447378362794	0.00294308832854	0.00053682591355
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella	0.00325913330242	0.000487145328376	0.00122429284128	0.000120441711373
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Duddingtonia	0.0	0.0	0.0	3.09707257818e-05
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Gamsylella	0.0	0.0	4.38671702086e-05	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Hyalorbilia	3.22048745298e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia	0.0	0.0	7.97584912884e-06	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__;g__	0.0	0.0	0.0	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus	3.22048745298e-05	4.97087069771e-06	0.0	0.000997945608523
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__	0.000450868243417	4.97087069771e-06	1.19637736933e-05	0.000147971245402
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Kalaharituber	0.0	0.0	0.0	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza	1.28819498119e-05	0.000367844431631	3.98792456442e-06	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Pulvinula	0.0	1.98834827908e-05	1.19637736933e-05	1.37647670141e-05
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__	0.000122378523213	0.000765514087448	0.00117244982194	0.000781150528051
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Geopora	1.28819498119e-05	0.0	3.98792456442e-06	0.000240883422747
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia	0.0	4.97087069771e-06	0.000175468680834	0.000178941971183
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Urnula	0.000257638996238	0.0	0.0	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__	0.0	9.94174139542e-06	3.98792456442e-06	0.000326913216585
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Acrodictys	0.0	0.0	0.0	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Calcarisporiella	5.15277992477e-05	0.0	3.98792456442e-06	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Chalara	1.28819498119e-05	0.000462290974887	0.00606563326248	0.000378531092888
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora	0.000251198021333	0.00209770743443	0.0101572438656	0.0150070372371
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Furcaspora	0.0	9.94174139542e-06	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hansfordia	0.0	0.0	5.58309439019e-05	4.81766845494e-05
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Junewangia	0.00104343793477	0.000596504483725	0.00115649812368	0.000874062705396
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Knufia	0.000167465347555	2.48543534886e-05	8.77343404172e-05	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Leptodiscella	6.44097490596e-05	0.0	1.99396228221e-05	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ochroconis	0.000573246766631	4.47378362794e-05	0.000139577359755	0.000237442230993
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Parapleurotheciopsis	2.57638996238e-05	1.49126120931e-05	7.97584912884e-06	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pseudosigmoidea	0.0	0.0	7.97584912884e-06	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pyrigemmula	0.0	0.0	0.0	1.37647670141e-05
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Remersonia	6.44097490596e-06	0.0	3.98792456442e-06	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Rhexoacrodictys	0.000115937548307	4.97087069771e-05	1.19637736933e-05	3.44119175353e-05
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Scolecobasidium	0.00200958417066	0.00082516453582	0.00134393057821	0.000423266585684
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Solheimia	4.50868243417e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Staphylotrichum	0.0056229710929	0.00929552820472	0.00533185514263	0.00515146405503
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triadelphia	0.0	9.94174139542e-06	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Trichobotrys	1.28819498119e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triscelophorus	6.44097490596e-06	9.94174139542e-05	0.0	2.75295340282e-05
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Vermispora	0.0	0.0	4.7855094773e-05	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Veronaea	0.0	0.0	3.98792456442e-06	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Wiesneriomyces	0.0	1.49126120931e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pseudeurotiaceae;g__Pseudeurotium	3.22048745298e-05	0.0	2.39275473865e-05	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__;f__;g__	6.44097490596e-06	4.97087069771e-06	1.99396228221e-05	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__;g__	0.0	4.97087069771e-06	0.0	4.47354927959e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Eremotheciaceae;g__Eremothecium	0.0	0.0	3.19033965154e-05	1.37647670141e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces	6.44097490596e-06	1.98834827908e-05	0.0	2.06471505212e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia	0.0	0.0	0.0	1.03235752606e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania	0.0	0.0	7.97584912884e-06	8.94709855917e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0	0.0	0.0	6.5382643317e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces	1.28819498119e-05	9.94174139542e-06	7.97584912884e-06	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Tetrapisispora	9.66146235894e-05	2.98252241863e-05	3.98792456442e-06	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida	8.37326737775e-05	0.0	0.000462599249473	5.850025981e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Kodamaea	5.79687741537e-05	4.97087069771e-06	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Nadsonia	5.15277992477e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Wickerhamomyces	0.0	0.0	0.0	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora	0.0	0.0	0.0	2.75295340282e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Blastobotrys	6.44097490596e-06	3.97669655817e-05	5.58309439019e-05	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__	0.0250618333591	0.00740659733959	0.0172717012885	0.00801453559397
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria	0.000322048745298	0.000636271449307	0.000426707928393	4.12943010423e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium	0.0	9.94174139542e-06	7.97584912884e-06	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Codinaeopsis	0.0	1.49126120931e-05	0.000247251322994	6.88238350706e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Cylindrotrichum	0.0	5.46795776748e-05	0.0	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Thozetella	6.44097490596e-06	9.44465432565e-05	2.79154719509e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__;g__	0.0	9.94174139542e-06	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__	0.0	1.49126120931e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.000161024372649	0.000333048336747	0.000275166794945	0.000447354927959
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora	0.0178865873139	0.0292983118923	0.0256423549492	0.00500349280963
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__	1.28819498119e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	3.86458494358e-05	4.97087069771e-06	3.19033965154e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Togniniaceae;g__Phaeoacremonium	0.000180347297367	1.49126120931e-05	3.98792456442e-05	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Cytospora	0.0	1.98834827908e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__;g__	0.0324431906013	0.0049857833098	0.00351336154125	0.00483143322195
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__	6.44097490596e-06	4.97087069771e-06	0.000566285288147	1.72059587676e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys	0.00887566342042	0.0108166146382	0.019776117915	0.00178941971183
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Mycoarachis	3.86458494358e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Stephanonectria	4.50868243417e-05	0.0	0.0	1.03235752606e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__	6.44097490596e-05	2.98252241863e-05	1.99396228221e-05	2.06471505212e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps	0.000180347297367	3.97669655817e-05	0.000115649812368	5.16178763029e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps	0.0	0.000193863957211	8.77343404172e-05	6.88238350706e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	0.00325269232751	3.4796094884e-05	0.000255227172123	1.72059587676e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Pochonia	0.000218993146803	0.000218718310699	2.39275473865e-05	2.40883422747e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__	0.0	0.0	0.0	0.000337236791846
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria	0.000218993146803	0.0	1.59516982577e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordyceps	0.000264079971144	0.00010935915535	9.17222649816e-05	0.0125741146674
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Isaria	1.28819498119e-05	0.000169009603722	0.0	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium	1.93229247179e-05	8.45048018611e-05	6.38067930307e-05	6.88238350706e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Simplicillium	0.000437986293605	0.000119300896745	0.000147553208884	0.000203030313458
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__	0.00157803885196	0.00246058099537	0.00107275170783	0.000564355447579
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Acrostalagmus	0.00142345545422	3.4796094884e-05	7.5770566724e-05	7.91474103311e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces	0.000154583397743	4.97087069771e-06	0.000139577359755	3.78531092888e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.00372932447055	0.0095589843517	0.00107275170783	0.00275295340282
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__	0.0	0.0	0.0	2.75295340282e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium	0.00861158344927	0.00494104547353	0.00943941744398	0.0124502317643
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Escovopsis	2.57638996238e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Geosmithia	1.93229247179e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Ilyonectria	0.000328489720204	0.000104388284652	2.39275473865e-05	0.000247765806254
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium	0.00153295202762	8.45048018611e-05	0.000191420379092	0.000660708816677
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium	0.00106920183439	8.94756725588e-05	9.17222649816e-05	9.29121773453e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Stachybotrys	0.039863193693	0.000681009285586	0.0142169510722	0.00466281482603
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__	0.0149623847065	0.0173284552522	0.0391654071472	0.193893949353
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Albonectria	4.50868243417e-05	0.000183922215815	1.59516982577e-05	0.000182383162937
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Corallomycetella	2.57638996238e-05	0.0	0.0	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.0198446436853	0.0245461595053	0.0319991067049	0.262851990901
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella	6.44097490596e-06	0.0	8.77343404172e-05	9.63533690988e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gliocladiopsis	0.0	2.98252241863e-05	6.77947175951e-05	1.72059587676e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nalanthamala	1.28819498119e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria	0.000457309218323	0.000208776569304	0.000362901135362	2.06471505212e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Volutella	6.44097490596e-06	4.97087069771e-06	3.98792456442e-06	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__	0.0	0.000144155250234	0.000159516982577	7.57062185776e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Haptocillium	0.0	0.0	1.19637736933e-05	2.40883422747e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps	0.0	0.0	1.19637736933e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium	0.00661488122842	0.00345972600561	0.00419928456633	0.00242259899448
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium	0.00325269232751	1.49126120931e-05	0.0	1.72059587676e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae_ord_Incertae_sedis;f__Plectosphaerellaceae;g__	4.50868243417e-05	0.0	3.98792456442e-06	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae_ord_Incertae_sedis;f__Plectosphaerellaceae;g__Verticillium	0.000373576544546	0.000482174457678	8.37464158528e-05	2.06471505212e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Lulworthiales;f__Lulworthiaceae;g__Lindra	6.44097490596e-05	0.0	1.19637736933e-05	1.37647670141e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__	7.72916988715e-05	4.97087069771e-06	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Budhanggurabania	0.0	1.49126120931e-05	3.98792456442e-06	1.37647670141e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Magnaporthiopsis	0.0	6.9592189768e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Mycoleptodiscus	0.0	5.96504483725e-05	1.19637736933e-05	5.50590680564e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Pseudophialophora	0.000856649662493	0.000208776569304	0.000454623400344	0.000123882903127
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Pyriculariaceae;g__Pseudopyricularia	0.0	9.94174139542e-05	0.000231299624736	0.000144530053648
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Melanosporales;f__Ceratostomataceae;g__	0.0	4.97087069771e-06	3.98792456442e-06	1.03235752606e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__;g__	0.0	0.0	1.19637736933e-05	3.44119175353e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Ceratocystidaceae;g__Ceratocystis	1.28819498119e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__	0.000515277992477	1.49126120931e-05	3.98792456442e-06	2.06471505212e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Cirrenalia	0.0	0.0	0.0	0.000113559327866
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Lignincola	0.0	0.0	3.98792456442e-06	3.44119175353e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Remispora	0.0	4.97087069771e-06	3.58913210798e-05	1.37647670141e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Tinhaudeus	0.0	0.0	1.59516982577e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__	0.0	0.0	0.0	0.00206127386036
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus	0.0	0.0	0.0	0.000182383162937
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium	0.000206111196991	1.49126120931e-05	5.98188684663e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis	6.44097490596e-06	0.0	0.0	0.000168618395923
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Wardomyces	0.0	0.0	0.0	1.03235752606e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Wardomycopsis	0.0	0.0	1.59516982577e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascales_fam_Incertae_sedis;g__Sphaeronaemella	1.28819498119e-05	9.94174139542e-06	0.0	6.88238350706e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__	1.28819498119e-05	0.0	7.97584912884e-06	0.0
